2013-03-14,13.36116
2013-03-15,13.705921
2013-03-18,14.078492
2013-03-19,14.040498
2013-03-20,13.966037
2013-03-21,13.986122
2013-03-22,14.269715
2013-03-25,14.321305
2013-03-26,14.245929
2013-03-27,13.966037
2013-03-28,13.67503
2013-04-01,13.250254
2013-04-02,13.277438
2013-04-03,13.345404
2013-04-04,13.21349
2013-04-05,13.073858
2013-04-08,13.166842
2013-04-09,13.190629
2013-04-10,13.459707
2013-04-11,13.417694
2013-04-12,13.277747
2013-04-15,12.970363
2013-04-16,13.167768
2013-04-17,12.443639
2013-04-18,12.111545
2013-04-19,12.064584
2013-04-22,12.316051
2013-04-23,12.546515
2013-04-24,12.525817
2013-04-25,12.616022
2013-04-26,12.8885
2013-04-29,13.287637
2013-04-30,13.678736
2013-05-01,13.570922
2013-05-02,13.763385
2013-05-03,13.901165
2013-05-06,14.232648
2013-05-07,14.169316
2013-05-08,14.329341
2013-05-09,14.204325
2013-05-10,14.086158
2013-05-13,14.141204
2013-05-14,13.802863
2013-05-15,13.336091
2013-05-16,13.514278
2013-05-17,13.47323
2013-05-20,13.773944
2013-05-21,13.672256
2013-05-22,13.724808
2013-05-23,13.749374
2013-05-24,13.842978
2013-05-28,13.727608
2013-05-29,13.83676
2013-05-30,14.042934
2013-05-31,13.985403
2013-06-03,14.016192
2013-06-04,13.972345
2013-06-05,13.841736
2013-06-06,13.634936
2013-06-07,13.73911
2013-06-10,13.648309
2013-06-11,13.608192
2013-06-12,13.439959
2013-06-13,13.557193
2013-06-14,13.373407
2013-06-17,13.434048
2013-06-18,13.426897
2013-06-19,13.154173
2013-06-20,12.962614
2013-06-21,12.858746
2013-06-24,12.517921
2013-06-25,12.520721
2013-06-26,12.378914
2013-06-27,12.245509
2013-06-28,12.331026
2013-07-01,12.725651
2013-07-02,13.013924
2013-07-03,13.085759
2013-07-05,12.980652
2013-07-08,12.906948
2013-07-09,13.133958
2013-07-10,13.083578
2013-07-11,13.287582
2013-07-12,13.263325
2013-07-15,13.292243
2013-07-16,13.378073
2013-07-17,13.381494
2013-07-18,13.426588
2013-07-19,13.214812
2013-07-22,13.257107
2013-07-23,13.02947
2013-07-24,13.698689
